frame,activity,l0_x,l0_y,l0_z,l0_v,l1_x,l1_y,l1_z,l1_v,l2_x,l2_y,l2_z,l2_v,l3_x,l3_y,l3_z,l3_v,l4_x,l4_y,l4_z,l4_v,l5_x,l5_y,l5_z,l5_v,l6_x,l6_y,l6_z,l6_v,l7_x,l7_y,l7_z,l7_v,l8_x,l8_y,l8_z,l8_v,l9_x,l9_y,l9_z,l9_v,l10_x,l10_y,l10_z,l10_v,l11_x,l11_y,l11_z,l11_v,l12_x,l12_y,l12_z,l12_v,l13_x,l13_y,l13_z,l13_v,l14_x,l14_y,l14_z,l14_v,l15_x,l15_y,l15_z,l15_v,l16_x,l16_y,l16_z,l16_v,l17_x,l17_y,l17_z,l17_v,l18_x,l18_y,l18_z,l18_v,l19_x,l19_y,l19_z,l19_v,l20_x,l20_y,l20_z,l20_v,l21_x,l21_y,l21_z,l21_v,l22_x,l22_y,l22_z,l22_v,l23_x,l23_y,l23_z,l23_v,l24_x,l24_y,l24_z,l24_v,l25_x,l25_y,l25_z,l25_v,l26_x,l26_y,l26_z,l26_v,l27_x,l27_y,l27_z,l27_v,l28_x,l28_y,l28_z,l28_v,l29_x,l29_y,l29_z,l29_v,l30_x,l30_y,l30_z,l30_v,l31_x,l31_y,l31_z,l31_v,l32_x,l32_y,l32_z,l32_v,source
175,sit,0.5155559778213501,0.6081429123878479,-0.3002629578113556,0.999981701374054,0.5203223824501038,0.5943331122398376,-0.2880082130432129,0.9999904036521912,0.5227716565132141,0.593946099281311,-0.2880158424377441,0.9999864101409912,0.5248086452484131,0.5938398838043213,-0.2880603373050689,0.9999908208847046,0.511459231376648,0.5945702195167542,-0.2890319228172302,0.9999914765357972,0.5084782838821411,0.5944418907165527,-0.289122462272644,0.9999878406524658,0.505578875541687,0.5945313572883606,-0.2891517579555511,0.9999910593032836,0.5286761522293091,0.5983397364616394,-0.1992338001728058,0.9999800324440002,0.5031742453575134,0.6004446148872375,-0.2048095911741256,0.9999836087226868,0.5213322043418884,0.6214643120765686,-0.266327440738678,0.9999952912330629,0.5101807117462158,0.6222190260887146,-0.2678480148315429,0.9999950528144836,0.5563375949859619,0.6695394515991211,-0.1539875119924545,0.9998956322669984,0.4765321612358093,0.6740233302116394,-0.1587935835123062,0.999870240688324,0.5954591035842896,0.7467455267906189,-0.1945168375968933,0.9860985279083252,0.437354177236557,0.7531033754348755,-0.2016021907329559,0.9844266772270204,0.5826305150985718,0.818493664264679,-0.3210373520851135,0.9665152430534364,0.436183363199234,0.8271086812019348,-0.3159788250923157,0.9488491415977478,0.5834527015686035,0.8464909195899963,-0.3485491871833801,0.9426100254058838,0.4328939318656921,0.8585524559020996,-0.3425254821777344,0.9141851663589478,0.5724566578865051,0.8426628708839417,-0.3586070835590362,0.9489842653274536,0.442667156457901,0.858547568321228,-0.3555270433425903,0.9181825518608092,0.5705558061599731,0.8337675929069519,-0.326111763715744,0.9408838748931884,0.4457875788211822,0.8486024737358093,-0.3222773671150207,0.9101070761680604,0.5354131460189819,0.8333123922348022,0.0030724089592695,0.9991804361343384,0.4917181432247162,0.8324203491210938,-0.0030916836112737,0.9992836117744446,0.5859711170196533,0.790610671043396,-0.2239788770675659,0.9785747528076172,0.4377517104148865,0.805352509021759,-0.2446097135543823,0.9752272963523864,0.4970768988132477,0.8705263137817383,-0.1183700785040855,0.7930757403373718,0.5244200229644775,0.8837857842445374,-0.1477732360363006,0.8558117151260376,0.4969517588615417,0.8567853569984436,-0.1041318178176879,0.7362350821495056,0.5313658714294434,0.8809728026390076,-0.1343772411346435,0.7429032921791077,0.4718182981014251,0.8601627945899963,-0.1591224670410156,0.817035973072052,0.561240017414093,0.8826920390129089,-0.1961488872766494,0.8467091917991638,sit_down_p03_t02
176,sit,0.5156335830688477,0.6083829402923584,-0.3096294999122619,0.999980330467224,0.5203807950019836,0.5945314764976501,-0.2974064946174621,0.9999897480010986,0.52283775806427,0.5941144824028015,-0.2974132895469665,0.9999850392341614,0.5248839855194092,0.5939944982528687,-0.2974581122398376,0.9999901056289672,0.5115255117416382,0.5948522090911865,-0.2984898090362549,0.9999911189079284,0.5085355043411255,0.5947602987289429,-0.2985812127590179,0.999987244606018,0.5056363940238953,0.5948629975318909,-0.2986101508140564,0.9999908804893494,0.5286920070648193,0.5984148383140564,-0.2077102214097976,0.9999774694442748,0.5031789541244507,0.6006033420562744,-0.2134734839200973,0.9999831318855286,0.5213998556137085,0.6217068433761597,-0.2753109931945801,0.9999952912330629,0.5102239847183228,0.6225223541259766,-0.2768678069114685,0.9999952912330629,0.5563167333602905,0.6694599390029907,-0.161401480436325,0.9998927116394044,0.4765470027923584,0.6740933656692505,-0.1666478663682937,0.9998684525489808,0.5963197946548462,0.7461421489715576,-0.2035310715436935,0.9869928359985352,0.4372966885566711,0.7532822489738464,-0.2113950699567794,0.9854149222373962,0.5828300714492798,0.8193451762199402,-0.3316115140914917,0.9667216539382936,0.4362217485904693,0.8278180360794067,-0.327398270368576,0.949502170085907,0.5837133526802063,0.8468744158744812,-0.3598667979240417,0.9418866038322448,0.4329392910003662,0.8593627214431763,-0.3547266125679016,0.9145928025245668,0.5723496675491333,0.8431873917579651,-0.3697699904441833,0.947865068912506,0.4427530169486999,0.8593490719795227,-0.3677368462085724,0.918342113494873,0.5704779624938965,0.8346936702728271,-0.3366928100585937,0.9390420913696288,0.4460430741310119,0.8493747115135193,-0.3338183164596557,0.9096596837043762,0.5355023145675659,0.8332593441009521,0.0030822495464235,0.9991563558578492,0.4917476177215576,0.8323711156845093,-0.0031103999353945,0.9992655515670776,0.5865352749824524,0.7874457240104675,-0.221816211938858,0.9782118201255798,0.4375120997428894,0.8051289319992065,-0.2438878118991851,0.9743832349777222,0.4979771673679352,0.8705907464027405,-0.1158646121621131,0.7885922193527222,0.5243277549743652,0.8836734294891357,-0.1453160643577575,0.849510133266449,0.4976326525211334,0.857012152671814,-0.1013311147689819,0.7304808497428894,0.5313622355461121,0.880969226360321,-0.131528615951538,0.7319881916046143,0.4729760289192199,0.8603796362876892,-0.1575223505496978,0.8141492009162903,0.5612225532531738,0.8825958967208862,-0.1937950849533081,0.8411543369293213,sit_down_p03_t02
177,sit,0.5157556533813477,0.6085512042045593,-0.3024989366531372,0.9999786019325256,0.5204178094863892,0.5946305394172668,-0.2903129160404205,0.9999887943267822,0.5228753089904785,0.5941842794418335,-0.2903208434581756,0.999983251094818,0.5249095559120178,0.5940396785736084,-0.2903641164302826,0.999989092350006,0.5115779638290405,0.5950893759727478,-0.2916127443313598,0.9999905824661256,0.5085777044296265,0.5950875282287598,-0.2917021512985229,0.9999864101409912,0.5056715607643127,0.5952756404876709,-0.291728138923645,0.9999905228614808,0.5286905765533447,0.5984291434288025,-0.2016710788011551,0.9999741911888124,0.5031720399856567,0.6009694337844849,-0.2083759009838104,0.9999821782112122,0.5215113162994385,0.6218492984771729,-0.2686260938644409,0.9999951720237732,0.5102958083152771,0.6228106617927551,-0.2704541087150574,0.9999954104423524,0.5561767220497131,0.6692782640457153,-0.1570375263690948,0.9998899698257446,0.4765602052211761,0.6743723750114441,-0.1630016267299652,0.9998646378517152,0.596453845500946,0.7454641461372375,-0.1978272795677185,0.9877740740776062,0.4372240006923675,0.7534528970718384,-0.2062993049621582,0.9862445592880248,0.5828429460525513,0.8191762566566467,-0.3248940408229828,0.9669832587242126,0.4362456202507019,0.8290113806724548,-0.31946861743927,0.9498763680458068,0.5841536521911621,0.845946192741394,-0.352632075548172,0.941451609134674,0.4329673647880554,0.860579252243042,-0.3461085259914398,0.9146686792373656,0.5726631879806519,0.8421874046325684,-0.362942487001419,0.9470856785774232,0.4428233206272125,0.8605942726135254,-0.3592794835567474,0.9182421565055848,0.5708364248275757,0.8339043259620667,-0.3301085829734802,0.9377169609069824,0.4462509751319885,0.8506224155426025,-0.325862854719162,0.9090628027915956,0.5357233881950378,0.8332372307777405,0.0031176346819847,0.9991358518600464,0.491826444864273,0.832358717918396,-0.0031563763041049,0.9992452263832092,0.5870869159698486,0.7870479822158813,-0.2207060754299163,0.9779018759727478,0.4373627305030823,0.8049615025520325,-0.2417580634355545,0.973641872406006,0.498487651348114,0.8706223964691162,-0.1140608340501785,0.7848947048187256,0.5242245197296143,0.8836402297019958,-0.1432692408561706,0.8434624671936035,0.4983382821083069,0.8571988344192505,-0.0996622294187545,0.7254466414451599,0.5309733152389526,0.8810001015663147,-0.1294494569301605,0.7220357656478882,0.4739290177822113,0.8606599569320679,-0.1548486948013305,0.8116618990898132,0.5611132979393005,0.8825984597206116,-0.1900189965963363,0.8356974124908447,sit_down_p03_t02
178,sit,0.5158012509346008,0.6091214418411255,-0.2995519340038299,0.9999769926071168,0.5204199552536011,0.5950186848640442,-0.2876613438129425,0.9999878406524658,0.5228787660598755,0.594515323638916,-0.2876699268817901,0.9999815821647644,0.5249100923538208,0.594318151473999,-0.2877147793769836,0.9999881386756896,0.5115833878517151,0.595580518245697,-0.2889885902404785,0.9999900460243224,0.5085781812667847,0.595617949962616,-0.2890763878822326,0.9999855756759644,0.5056731104850769,0.5957995653152466,-0.2890988886356354,0.999990165233612,0.5286241173744202,0.5985335111618042,-0.1998407542705536,0.9999711513519288,0.5031105875968933,0.6013488173484802,-0.2066034376621246,0.9999812245368958,0.521521270275116,0.6223438382148743,-0.2658882141113281,0.9999950528144836,0.5102992653846741,0.6235336065292358,-0.2677200138568878,0.9999954700469972,0.5559156537055969,0.6691185235977173,-0.1555879414081573,0.9998881816864014,0.4764512181282043,0.6747602224349976,-0.1613993644714355,0.9998615980148317,0.5962411761283875,0.7448848485946655,-0.1958122998476028,0.988491714000702,0.4371444582939148,0.7540059685707092,-0.2043998688459396,0.9869814515113832,0.5827699303627014,0.8191370368003845,-0.3226273655891418,0.9673361778259276,0.4362650513648987,0.829382598400116,-0.3174597918987274,0.950284779071808,0.5842798948287964,0.8454968929290771,-0.3503391146659851,0.9412822723388672,0.4329845905303955,0.8607692122459412,-0.3439937829971313,0.9148830771446228,0.5729917883872986,0.8415812849998474,-0.3608437180519104,0.9466333985328674,0.4429295063018799,0.8607643842697144,-0.3573076725006103,0.9183427691459656,0.5711296796798706,0.8334007263183594,-0.3279419839382171,0.9368234872817992,0.4464401602745056,0.8507828712463379,-0.3238908350467682,0.9087600111961364,0.5358204245567322,0.8332855105400085,0.0031319013796746,0.9991121888160706,0.4918417036533355,0.8323755264282227,-0.0031760584097355,0.9992235898971558,0.587116539478302,0.788036584854126,-0.2177988290786743,0.9775707125663756,0.4373317360877991,0.8048091530799866,-0.2403192818164825,0.9728717803955078,0.4988818168640136,0.8707879781723022,-0.1115563064813613,0.7810648083686829,0.5238264203071594,0.8835909366607666,-0.1409285068511963,0.8375701904296875,0.4984788298606872,0.8572919368743896,-0.0972320213913917,0.7201737761497498,0.5304147005081177,0.8810006976127625,-0.1271571815013885,0.7130719423294067,0.4740739464759826,0.8611029982566833,-0.1513862460851669,0.8086979985237122,0.5607138872146606,0.882505476474762,-0.1865487247705459,0.8302509784698486,sit_down_p03_t02
179,sit,0.5158052444458008,0.6105994582176208,-0.2966497540473938,0.9999758005142212,0.520359218120575,0.596333920955658,-0.2852184176445007,0.9999871850013732,0.5228394269943237,0.5957712531089783,-0.2852279245853424,0.9999803900718688,0.5248479247093201,0.5954315066337585,-0.2852750718593597,0.9999874830245972,0.5115383863449097,0.5969107151031494,-0.286355048418045,0.9999896287918092,0.5085151195526123,0.5968580842018127,-0.2864402532577514,0.9999849796295166,0.5056191682815552,0.5968919396400452,-0.2864602208137512,0.999989926815033,0.5284422636032104,0.5990022420883179,-0.1986132562160492,0.999968945980072,0.5029521584510803,0.601955235004425,-0.2044328898191452,0.9999805688858032,0.5215028524398804,0.6236885786056519,-0.2632783353328705,0.9999949932098388,0.5102814435958862,0.6249830722808838,-0.2648364901542663,0.9999955892562866,0.5555214285850525,0.6690218448638916,-0.1538902968168258,0.999888002872467,0.4763177335262298,0.6750600934028625,-0.159645676612854,0.9998604655265808,0.5959409475326538,0.7446486353874207,-0.1933801621198654,0.9891359806060792,0.4370624125003814,0.7542286515235901,-0.2019224166870117,0.9876417517662048,0.5825327634811401,0.8193003535270691,-0.3197972774505615,0.9677130579948424,0.4362767338752746,0.8299030661582947,-0.3142496049404144,0.9506886005401612,0.5841861367225647,0.8458203673362732,-0.3473337590694427,0.9412489533424376,0.4330106675624847,0.8613578081130981,-0.3405406475067138,0.9150314331054688,0.5729036331176758,0.8423106074333191,-0.3580352365970611,0.94634747505188,0.4430136680603027,0.861508846282959,-0.3537941575050354,0.9183940887451172,0.5709284543991089,0.8341227173805237,-0.3252013623714447,0.93613862991333,0.4465910494327545,0.8513816595077515,-0.3206109404563904,0.908443570137024,0.5358098149299622,0.8333292007446289,0.0031409449875354,0.9990951418876648,0.4918432235717773,0.8324430584907532,-0.0031884249765425,0.9992063641548156,0.5870286822319031,0.7878975868225098,-0.2166711091995239,0.977253556251526,0.4372536540031433,0.8047131896018982,-0.2400004863739013,0.9722203612327576,0.4987580180168152,0.8708367347717285,-0.1137440800666809,0.778671145439148,0.5235370397567749,0.8834034204483032,-0.142357513308525,0.8330004215240479,0.498370885848999,0.8576361536979675,-0.0997515618801117,0.7166924476623535,0.5300387144088745,0.881009578704834,-0.1289844810962677,0.7064203023910522,0.4739715158939361,0.8614716529846191,-0.1536997407674789,0.8071222305297852,0.560661792755127,0.8824607133865356,-0.1885064840316772,0.8263280391693115,sit_down_p03_t02
180,sit,0.5156614780426025,0.6132631897926331,-0.2916775643825531,0.9999748468399048,0.5200477838516235,0.5989585518836975,-0.2808771729469299,0.9999867081642152,0.5226122140884399,0.5982915759086609,-0.2808869779109955,0.9999796152114868,0.5246592164039612,0.597710132598877,-0.2809385061264038,0.999987006187439,0.511212170124054,0.5994138717651367,-0.281837910413742,0.9999893307685852,0.5081882476806641,0.5990832448005676,-0.2819173336029053,0.9999844431877136,0.5053725242614746,0.598931610584259,-0.2819327712059021,0.999989688396454,0.5281757712364197,0.5999486446380615,-0.1954808831214904,0.999967634677887,0.5025666952133179,0.6028717160224915,-0.2002931386232376,0.9999799728393556,0.5213175415992737,0.6262813806533813,-0.2584630846977234,0.9999948740005492,0.5100982189178467,0.6276847124099731,-0.2597511410713196,0.9999956488609314,0.5551963448524475,0.6689534187316895,-0.1500388234853744,0.9998890161514282,0.4761117994785309,0.67514568567276,-0.155257374048233,0.999858558177948,0.5957886576652527,0.7446568012237549,-0.1893152892589569,0.9896950125694276,0.4369934201240539,0.7546467185020447,-0.197201520204544,0.9881141781806946,0.5825931429862976,0.8194692730903625,-0.3168805837631225,0.9680836200714112,0.4363064765930176,0.829682469367981,-0.3107054531574249,0.9503975510597228,0.5842745900154114,0.8459239602088928,-0.3440554440021515,0.9413251280784608,0.4330785274505615,0.8615185022354126,-0.3364501893520355,0.9141300916671752,0.5733647346496582,0.8425520062446594,-0.3546781539916992,0.946252167224884,0.4431126713752746,0.8615353107452393,-0.3505229353904724,0.9174801111221312,0.571438729763031,0.8341628909111023,-0.3220680058002472,0.9357011318206788,0.4466518461704254,0.8513069748878479,-0.3170811533927917,0.9070985913276672,0.5357714891433716,0.8333865404129028,0.0031358376145362,0.999074161052704,0.4918446540832519,0.832474410533905,-0.0031840116716921,0.999183177947998,0.5867792367935181,0.7871310710906982,-0.2146090567111969,0.9771560430526732,0.4371175765991211,0.8044580817222595,-0.2358678132295608,0.9718239307403564,0.4986743032932281,0.8708560466766357,-0.1143486723303794,0.7778111696243286,0.5220382213592529,0.8830227255821228,-0.1432690322399139,0.8294504880905151,0.4982792437076568,0.8577262759208679,-0.1001978516578674,0.7150298357009888,0.528710663318634,0.8810256719589233,-0.1301691830158233,0.7014521956443787,0.4737714231014251,0.8617168664932251,-0.1540863215923309,0.8064724802970886,0.5584899187088013,0.8819830417633057,-0.1893349736928939,0.8228799700737,sit_down_p03_t02
181,sit,0.5154575109481812,0.6150199174880981,-0.2972858548164367,0.999974250793457,0.5197204351425171,0.6007152795791626,-0.2866480946540832,0.9999864101409912,0.522365152835846,0.6000025272369385,-0.2866593599319458,0.9999790191650392,0.524450421333313,0.5993322730064392,-0.2867163419723511,0.9999867081642152,0.5108967423439026,0.6009381413459778,-0.2876121699810028,0.9999891519546508,0.507882297039032,0.6004222631454468,-0.2876908481121063,0.999984085559845,0.505146324634552,0.6001573204994202,-0.2877052128314972,0.9999895691871644,0.5278955101966858,0.6007376909255981,-0.1997957527637481,0.9999667406082152,0.5022261142730713,0.6034888029098511,-0.2045623809099197,0.9999797344207764,0.5210922360420227,0.6281057596206665,-0.2632732987403869,0.9999948740005492,0.5098739266395569,0.629535436630249,-0.2645354866981506,0.999995768070221,0.5548898577690125,0.6689323782920837,-0.1518623530864715,0.9998912811279296,0.4758249223232269,0.6751859188079834,-0.157460018992424,0.9998591542243958,0.59576815366745,0.7446694374084473,-0.1904988586902618,0.9902735352516174,0.4368996024131775,0.7549466490745544,-0.1989265382289886,0.9886061549186708,0.582668125629425,0.819543182849884,-0.3186071813106537,0.9685930609703064,0.4363310933113098,0.8293039202690125,-0.3136083781719208,0.9503509998321532,0.5843401551246643,0.8460001349449158,-0.3464396595954895,0.9416713714599608,0.4331545233726501,0.8613129258155823,-0.3400638997554779,0.913738489151001,0.5735619068145752,0.842647910118103,-0.3574629426002502,0.9464274048805236,0.4431710839271545,0.8611997961997986,-0.3538867831230163,0.9170358777046204,0.5716680288314819,0.8343076109886169,-0.3241343796253204,0.9355396628379822,0.446683406829834,0.8509049415588379,-0.3201183378696441,0.9062036275863647,0.5356202125549316,0.8333829045295715,0.0031325910240411,0.9990597367286682,0.491779625415802,0.8324692845344543,-0.0031812291126698,0.999171495437622,0.5867356061935425,0.7873051762580872,-0.2146412134170532,0.9772330522537231,0.4369841516017914,0.8044012188911438,-0.2370134592056274,0.9714791774749756,0.4980043768882751,0.8708078265190125,-0.1152176484465599,0.7771109342575073,0.5214928388595581,0.8828046917915344,-0.1436489075422287,0.8260810375213623,0.4975040555000305,0.8576666712760925,-0.1012315973639488,0.7138717770576477,0.5281355381011963,0.8810237646102905,-0.1303976774215698,0.6973704695701599,0.4727522432804107,0.8616670370101929,-0.1551485955715179,0.8056434988975525,0.5573628544807434,0.8816649317741394,-0.189822256565094,0.8196603059768677,sit_down_p03_t02
182,sit,0.5151128172874451,0.6156083345413208,-0.3014281690120697,0.9999739527702332,0.5192543268203735,0.6013339757919312,-0.2906550168991089,0.999986171722412,0.5219500064849854,0.6005672812461853,-0.2906675040721893,0.9999785423278807,0.5240970253944397,0.5998610258102417,-0.2907267212867737,0.999986469745636,0.5105255246162415,0.6015710830688477,-0.2916199564933777,0.9999890327453612,0.5075451731681824,0.601051390171051,-0.2916994094848633,0.999983847141266,0.5049125552177429,0.6007723212242126,-0.2917140126228332,0.9999895095825196,0.5274160504341125,0.6010419130325317,-0.2026671916246414,0.9999660849571228,0.5019229650497437,0.6038759350776672,-0.207466721534729,0.9999796152114868,0.5207105278968811,0.6285041570663452,-0.2669360339641571,0.999994933605194,0.5095539093017578,0.630054235458374,-0.2682071626186371,0.9999958872795104,0.554429292678833,0.6688523888587952,-0.1536409556865692,0.999894082546234,0.4755047261714935,0.6752038598060608,-0.1590878665447235,0.999860942363739,0.595481276512146,0.7446511387825012,-0.1912422031164169,0.990850269794464,0.4368254542350769,0.7550414204597473,-0.2004928886890411,0.9890929460525512,0.582790732383728,0.819697380065918,-0.3194502890110016,0.969260275363922,0.4363465309143066,0.8290306329727173,-0.3175908625125885,0.950609803199768,0.5845711827278137,0.8460149765014648,-0.3477115333080292,0.9423335194587708,0.4332378506660461,0.8611702919006348,-0.3447802066802978,0.9139654040336608,0.5738445520401001,0.842769980430603,-0.3592303991317749,0.9469144940376282,0.4431951940059662,0.8609710931777954,-0.3587804436683655,0.9172030687332152,0.5719802379608154,0.8344603776931763,-0.3252621293067932,0.9357795715332032,0.4467083513736725,0.8506476283073425,-0.3243215978145599,0.9060043692588806,0.5354489684104919,0.8332982659339905,0.0031234591733664,0.9990543127059937,0.4916732311248779,0.8324083685874939,-0.0031728595495224,0.999170422554016,0.5866221189498901,0.7919847965240479,-0.216204434633255,0.9774712324142456,0.4368917346000671,0.804361879825592,-0.2399699389934539,0.971218466758728,0.4972482323646545,0.8707277774810791,-0.1153220683336258,0.7762964963912964,0.5214396715164185,0.8826611638069153,-0.1439690291881561,0.8235202431678772,0.4963676333427429,0.857318639755249,-0.1011355519294738,0.7129694819450378,0.5278872847557068,0.8809595108032227,-0.1305511444807052,0.6944896578788757,0.4708743095397949,0.8615692257881165,-0.1552639901638031,0.8047548532485962,0.557500958442688,0.8812667727470398,-0.1903077512979507,0.8173412084579468,sit_down_p03_t02
183,sit,0.5145098567008972,0.6161808371543884,-0.305493950843811,0.9999738335609436,0.5185887813568115,0.6018602848052979,-0.294775903224945,0.9999860525131226,0.5213217735290527,0.6010241508483887,-0.2947889268398285,0.999978244304657,0.523567795753479,0.6002957820892334,-0.2948508858680725,0.9999863505363464,0.5099199414253235,0.6020894050598145,-0.2955999374389648,0.9999889731407166,0.5069372057914734,0.6015897989273071,-0.295680284500122,0.9999836683273317,0.5044751763343811,0.601306140422821,-0.2956954836845398,0.9999895095825196,0.5267730951309204,0.6012957692146301,-0.2059543579816818,0.9999657273292542,0.5013686418533325,0.604209840297699,-0.2101063281297683,0.9999796152114868,0.5201163291931152,0.6290498375892639,-0.2705780267715454,0.9999950528144836,0.5090128183364868,0.6306899189949036,-0.2716651558876037,0.9999960660934448,0.554038405418396,0.6687964797019958,-0.1552916467189788,0.999897003173828,0.4750080108642578,0.6752222776412964,-0.1605506688356399,0.999863862991333,0.5950080156326294,0.7446016669273376,-0.1922643780708313,0.9913821220397948,0.436739444732666,0.755099892616272,-0.2030835598707199,0.9895604848861694,0.5829140543937683,0.8198034763336182,-0.3210616111755371,0.9697992205619812,0.4363581240177154,0.8287801146507263,-0.3242573142051697,0.9510796070098876,0.5848129987716675,0.846077024936676,-0.3497735857963562,0.9427998065948486,0.4332944750785827,0.8609529137611389,-0.3522813320159912,0.914583146572113,0.5741259455680847,0.8427475690841675,-0.3618132174015045,0.9472469687461852,0.443216860294342,0.8606886267662048,-0.3663320541381836,0.9177432656288148,0.5722422003746033,0.8344563245773315,-0.3271693289279938,0.9358468651771544,0.4467322826385498,0.8503789901733398,-0.3311623334884643,0.90619957447052,0.5351557731628418,0.8327224850654602,0.003113477025181,0.9990540146827698,0.4913865625858307,0.8320890069007874,-0.0031631332822144,0.9991756081581116,0.5865250825881958,0.794542670249939,-0.2189011871814727,0.977738916873932,0.436825692653656,0.8042975664138794,-0.2439387738704681,0.970983624458313,0.4965904355049133,0.8706943988800049,-0.1156744733452797,0.77590411901474,0.5214359164237976,0.8825982809066772,-0.144244372844696,0.8213940262794495,0.4955582618713379,0.8569921851158142,-0.1014903932809829,0.7128457427024841,0.5277537107467651,0.8808355331420898,-0.1309192329645156,0.6923937797546387,0.4688407778739929,0.8653444051742554,-0.1555631905794143,0.8042561411857605,0.5575785040855408,0.8810139298439026,-0.1907296627759933,0.8154603242874146,sit_down_p03_t02
184,sit,0.5132203698158264,0.6168308854103088,-0.304041713476181,0.9999740719795228,0.5174574255943298,0.6024465560913086,-0.2935051620006561,0.999986171722412,0.5202520489692688,0.6015787124633789,-0.2935167849063873,0.9999783039093018,0.5227048397064209,0.600828230381012,-0.2935790717601776,0.999986469745636,0.5087398290634155,0.6025662422180176,-0.2939561605453491,0.999989092350006,0.5058039426803589,0.6021420955657959,-0.2940353453159332,0.9999837279319764,0.5035837888717651,0.601868212223053,-0.2940504550933838,0.9999896287918092,0.5260053873062134,0.6017077565193176,-0.2052489221096038,0.9999659657478333,0.5006458759307861,0.6045452952384949,-0.2077819854021072,0.9999799132347108,0.5190466642379761,0.6298179030418396,-0.2693347334861755,0.9999951720237732,0.5078866481781006,0.6314823031425476,-0.2699376046657562,0.9999962449073792,0.5538039207458496,0.6687544584274292,-0.1539741456508636,0.9998995661735536,0.4746297001838684,0.675241231918335,-0.1587967872619629,0.9998670816421508,0.5945020914077759,0.7445117235183716,-0.1910236775875091,0.9918514490127563,0.4366409182548523,0.7551181316375732,-0.2017632722854614,0.9899758696556092,0.582945704460144,0.8196926712989807,-0.3198839426040649,0.9702125787734984,0.4363676607608795,0.8287206888198853,-0.3242515623569488,0.9515346884727478,0.5849765539169312,0.8460681438446045,-0.3483355343341827,0.9430958032608032,0.4333847165107727,0.8607346415519714,-0.3522997200489044,0.9151706099510192,0.5742740631103516,0.8429599404335022,-0.3603383898735046,0.9474365711212158,0.4432518482208252,0.860472559928894,-0.3660201728343963,0.918225347995758,0.5723962783813477,0.8346964716911316,-0.3259423971176147,0.9357629418373108,0.4467695653438568,0.8501768112182617,-0.3310344219207763,0.9064013957977296,0.5348314046859741,0.832413911819458,0.0030969448853284,0.999058723449707,0.4911316037178039,0.832001805305481,-0.0031471513211727,0.999186635017395,0.5863752961158752,0.796017050743103,-0.2195757180452346,0.9780928492546082,0.4367426037788391,0.8042476177215576,-0.2451392114162445,0.9710296392440796,0.4961291253566742,0.8707006573677063,-0.1157299056649208,0.7767037749290466,0.5214558839797974,0.8825175166130066,-0.1443408876657486,0.8201994299888611,0.4948633313179016,0.8565259575843811,-0.1017412692308425,0.7138271331787109,0.5277594923973083,0.8807194828987122,-0.131148487329483,0.6916733384132385,0.4681626856327057,0.8675974607467651,-0.1560668051242828,0.8045441508293152,0.557672381401062,0.8808704614639282,-0.1912325918674469,0.8144035935401917,sit_down_p03_t02
